year,month,name,canonical_url,content_length,etag,last_modified,content_type
2015,10,ncdd-201510-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2015/ncdd-201510-grd-scaled.nc,59285017,"""3889e19-5e824ddc9a640""","Thu, 08 Sep 2022 06:52:01 GMT",application/x-netcdf
2015,11,ncdd-201511-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2015/ncdd-201511-grd-scaled.nc,60543422,"""39bd1be-5e824eb516500""","Thu, 08 Sep 2022 06:55:48 GMT",application/x-netcdf
2015,12,ncdd-201512-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2015/ncdd-201512-grd-scaled.nc,64213813,"""3d3d335-5e824f906ea80""","Thu, 08 Sep 2022 06:59:38 GMT",application/x-netcdf
2016,1,ncdd-201601-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2016/ncdd-201601-grd-scaled.nc,63582489,"""3ca3119-5e82590016dc0""","Thu, 08 Sep 2022 07:41:51 GMT",application/x-netcdf
2016,2,ncdd-201602-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2016/ncdd-201602-grd-scaled.nc,57750761,"""37134e9-5e8259eab1740""","Thu, 08 Sep 2022 07:45:57 GMT",application/x-netcdf
2016,3,ncdd-201603-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2016/ncdd-201603-grd-scaled.nc,62608881,"""3bb55f1-5e825ac421840""","Thu, 08 Sep 2022 07:49:45 GMT",application/x-netcdf
2016,4,ncdd-201604-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2016/ncdd-201604-grd-scaled.nc,60045170,"""3943772-5e825bb751600""","Thu, 08 Sep 2022 07:54:00 GMT",application/x-netcdf
2016,5,ncdd-201605-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2016/ncdd-201605-grd-scaled.nc,60843428,"""3a065a4-5e825c90c1700""","Thu, 08 Sep 2022 07:57:48 GMT",application/x-netcdf
2016,6,ncdd-201606-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2016/ncdd-201606-grd-scaled.nc,56352789,"""35be015-5e825d6ef6340""","Thu, 08 Sep 2022 08:01:41 GMT",application/x-netcdf
2016,7,ncdd-201607-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2016/ncdd-201607-grd-scaled.nc,58525117,"""37d05bd-5e825e53d7f40""","Thu, 08 Sep 2022 08:05:41 GMT",application/x-netcdf
2016,8,ncdd-201608-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2016/ncdd-201608-grd-scaled.nc,59053266,"""38514d2-5e825f414ef80""","Thu, 08 Sep 2022 08:09:50 GMT",application/x-netcdf
2016,9,ncdd-201609-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2016/ncdd-201609-grd-scaled.nc,56548758,"""35edd96-5e82601bb32c0""","Thu, 08 Sep 2022 08:13:39 GMT",application/x-netcdf
2016,10,ncdd-201610-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2016/ncdd-201610-grd-scaled.nc,59526196,"""38c4c34-5e8260e304900""","Thu, 08 Sep 2022 08:17:08 GMT",application/x-netcdf
2016,11,ncdd-201611-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2016/ncdd-201611-grd-scaled.nc,58679944,"""37f6288-5e8261b6bbc80""","Thu, 08 Sep 2022 08:20:50 GMT",application/x-netcdf
2016,12,ncdd-201612-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2016/ncdd-201612-grd-scaled.nc,63649302,"""3cb3616-5e826295e4b00""","Thu, 08 Sep 2022 08:24:44 GMT",application/x-netcdf
2017,1,ncdd-201701-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2017/ncdd-201701-grd-scaled.nc,64774689,"""3dc6221-5e82b557c4ac0""","Thu, 08 Sep 2022 14:34:59 GMT",application/x-netcdf
2017,2,ncdd-201702-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2017/ncdd-201702-grd-scaled.nc,57102010,"""3674eba-5e82b66b61500""","Thu, 08 Sep 2022 14:39:48 GMT",application/x-netcdf
2017,3,ncdd-201703-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2017/ncdd-201703-grd-scaled.nc,62706368,"""3bcd2c0-5e82b755fbe80""","Thu, 08 Sep 2022 14:43:54 GMT",application/x-netcdf
2017,4,ncdd-201704-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2017/ncdd-201704-grd-scaled.nc,60585980,"""39c77fc-5e82b852b52c0""","Thu, 08 Sep 2022 14:48:19 GMT",application/x-netcdf
2017,5,ncdd-201705-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2017/ncdd-201705-grd-scaled.nc,60562717,"""39c1d1d-5e82b92a3cf40""","Thu, 08 Sep 2022 14:52:05 GMT",application/x-netcdf
2017,6,ncdd-201706-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2017/ncdd-201706-grd-scaled.nc,56965738,"""3653a6a-5e82ba0b4e240""","Thu, 08 Sep 2022 14:56:01 GMT",application/x-netcdf
2017,7,ncdd-201707-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2017/ncdd-201707-grd-scaled.nc,58217346,"""3785382-5e82baea770c0""","Thu, 08 Sep 2022 14:59:55 GMT",application/x-netcdf
2017,8,ncdd-201708-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2017/ncdd-201708-grd-scaled.nc,58352047,"""37a61af-5e82bbd141140""","Thu, 08 Sep 2022 15:03:57 GMT",application/x-netcdf
2017,9,ncdd-201709-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2017/ncdd-201709-grd-scaled.nc,56212354,"""359bb82-5e82bca4f84c0""","Thu, 08 Sep 2022 15:07:39 GMT",application/x-netcdf
2017,10,ncdd-201710-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2017/ncdd-201710-grd-scaled.nc,59511674,"""38c137a-5e82bd7202880""","Thu, 08 Sep 2022 15:11:14 GMT",application/x-netcdf
2017,11,ncdd-201711-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2017/ncdd-201711-grd-scaled.nc,59322629,"""3893105-5e82be5313b80""","Thu, 08 Sep 2022 15:15:10 GMT",application/x-netcdf
2017,12,ncdd-201712-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2017/ncdd-201712-grd-scaled.nc,61635243,"""3ac7aab-5e82bf26caf00""","Thu, 08 Sep 2022 15:18:52 GMT",application/x-netcdf
2018,1,ncdd-201801-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2018/ncdd-201801-grd-scaled.nc,62319455,"""3b6eb5f-5e82c81f3d900""","Thu, 08 Sep 2022 15:59:00 GMT",application/x-netcdf
2018,2,ncdd-201802-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2018/ncdd-201802-grd-scaled.nc,57700752,"""3707190-5e82c8ed3bf00""","Thu, 08 Sep 2022 16:02:36 GMT",application/x-netcdf
2018,3,ncdd-201803-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2018/ncdd-201803-grd-scaled.nc,63074980,"""3c272a4-5e82c9b6759c0""","Thu, 08 Sep 2022 16:06:07 GMT",application/x-netcdf
2018,4,ncdd-201804-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2018/ncdd-201804-grd-scaled.nc,59612275,"""38d9c73-5e82ca90d9d00""","Thu, 08 Sep 2022 16:09:56 GMT",application/x-netcdf
2018,5,ncdd-201805-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2018/ncdd-201805-grd-scaled.nc,60027598,"""393f2ce-5e82cb70f6dc0""","Thu, 08 Sep 2022 16:13:51 GMT",application/x-netcdf
2018,6,ncdd-201806-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2018/ncdd-201806-grd-scaled.nc,57208792,"""368efd8-5e82cc4e377c0""","Thu, 08 Sep 2022 16:17:43 GMT",application/x-netcdf
2018,7,ncdd-201807-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2018/ncdd-201807-grd-scaled.nc,58251599,"""378d94f-5e82cd3225180""","Thu, 08 Sep 2022 16:21:42 GMT",application/x-netcdf
2018,8,ncdd-201808-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2018/ncdd-201808-grd-scaled.nc,58142991,"""377310f-5e82ce31bac80""","Thu, 08 Sep 2022 16:26:10 GMT",application/x-netcdf
2018,9,ncdd-201809-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2018/ncdd-201809-grd-scaled.nc,56769200,"""3623ab0-5e82cf14b4400""","Thu, 08 Sep 2022 16:30:08 GMT",application/x-netcdf
2018,10,ncdd-201810-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2018/ncdd-201810-grd-scaled.nc,61991175,"""3b1e907-5e82cfee24500""","Thu, 08 Sep 2022 16:33:56 GMT",application/x-netcdf
2018,11,ncdd-201811-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2018/ncdd-201811-grd-scaled.nc,61269759,"""3a6e6ff-5e82d0dc8f780""","Thu, 08 Sep 2022 16:38:06 GMT",application/x-netcdf
2018,12,ncdd-201812-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2018/ncdd-201812-grd-scaled.nc,63108862,"""3c2f6fe-5e82d1cdd70c0""","Thu, 08 Sep 2022 16:42:19 GMT",application/x-netcdf
2019,1,ncdd-201901-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2019/ncdd-201901-grd-scaled.nc,63547388,"""3c9a7fc-5e82db5927540""","Thu, 08 Sep 2022 17:25:01 GMT",application/x-netcdf
2019,2,ncdd-201902-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2019/ncdd-201902-grd-scaled.nc,59497523,"""38bdc33-5e82dc338b880""","Thu, 08 Sep 2022 17:28:50 GMT",application/x-netcdf
2019,3,ncdd-201903-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2019/ncdd-201903-grd-scaled.nc,62649842,"""3bbf5f2-5e82dd0cfb980""","Thu, 08 Sep 2022 17:32:38 GMT",application/x-netcdf
2019,4,ncdd-201904-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2019/ncdd-201904-grd-scaled.nc,60191431,"""39672c7-5e82ddf5ade80""","Thu, 08 Sep 2022 17:36:42 GMT",application/x-netcdf
2019,5,ncdd-201905-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2019/ncdd-201905-grd-scaled.nc,62553208,"""3ba7c78-5e82decd35b00""","Thu, 08 Sep 2022 17:40:28 GMT",application/x-netcdf
2019,6,ncdd-201906-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2019/ncdd-201906-grd-scaled.nc,57752516,"""3713bc4-5e82dfb1234c0""","Thu, 08 Sep 2022 17:44:27 GMT",application/x-netcdf
2019,7,ncdd-201907-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2019/ncdd-201907-grd-scaled.nc,58055690,"""375dc0a-5e82e08109f40""","Thu, 08 Sep 2022 17:48:05 GMT",application/x-netcdf
2019,8,ncdd-201908-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2019/ncdd-201908-grd-scaled.nc,58105775,"""3769faf-5e82e15b6e280""","Thu, 08 Sep 2022 17:51:54 GMT",application/x-netcdf
2019,9,ncdd-201909-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2019/ncdd-201909-grd-scaled.nc,56878072,"""363e3f8-5e82e23201cc0""","Thu, 08 Sep 2022 17:55:39 GMT",application/x-netcdf
2019,10,ncdd-201910-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2019/ncdd-201910-grd-scaled.nc,61069802,"""3a3d9ea-5e82e304c4e00""","Thu, 08 Sep 2022 17:59:20 GMT",application/x-netcdf
2019,11,ncdd-201911-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2019/ncdd-201911-grd-scaled.nc,59878252,"""391ab6c-5e82e3dc4ca80""","Thu, 08 Sep 2022 18:03:06 GMT",application/x-netcdf
2019,12,ncdd-201912-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2019/ncdd-201912-grd-scaled.nc,63237608,"""3c4ede8-5e82e4ab3f2c0""","Thu, 08 Sep 2022 18:06:43 GMT",application/x-netcdf
