esm_id,member_id,scenario,variable,start_year,end_year,dataset_id,file_id,file_name,version,size_bytes,sha512,file_url,rights,public,restricted
mri-esm2-0,r1i1p1f1,ssp585,pr,2091,2100,10f79bb9-54af-4f1e-b88f-f1b2d2bfdeca,23f6dd72-caa5-45a9-bb99-83fe67bbff16,mri-esm2-0_r1i1p1f1_w5e5_ssp585_pr_global_daily_2091_2100.nc,20210512,2095446648,ae0b3b21659eab5d05cef7be10941e70f4b8fe102579805e212fb411d411f93ca460b0245450891f19e37bf025e200ba3c3e95f4b56abd1b24f3c3d166e4411b,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/MRI-ESM2-0/mri-esm2-0_r1i1p1f1_w5e5_ssp585_pr_global_daily_2091_2100.nc,CC0 1.0,true,false
mri-esm2-0,r1i1p1f1,ssp585,tas,2041,2050,7794344e-e721-4c4c-9c2e-2c429c3c0477,c38a8b54-806e-4672-b84c-559aa5768730,mri-esm2-0_r1i1p1f1_w5e5_ssp585_tas_global_daily_2041_2050.nc,20210512,2046848392,93aa79710e2322fb50f4887ffb6fa2c545f5450ab3af19a33c6d24d04bb91b1c26af1241eaa9c11aed5ebaf97309f53cd2dbe1e0196029220c900a4a13cd7bd5,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/MRI-ESM2-0/mri-esm2-0_r1i1p1f1_w5e5_ssp585_tas_global_daily_2041_2050.nc,CC0 1.0,true,false
mri-esm2-0,r1i1p1f1,ssp585,tas,2091,2100,7794344e-e721-4c4c-9c2e-2c429c3c0477,7833706c-0018-45f9-a7b5-7e48776ac84c,mri-esm2-0_r1i1p1f1_w5e5_ssp585_tas_global_daily_2091_2100.nc,20210512,2045391925,e6e146117f0f6aabbae91b6d17889eefa99732a1f10eec7978c650a5c4c1036219eded91f0808a37409f9568a8163f62435e4db342e900dc553a52f3d07059de,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/MRI-ESM2-0/mri-esm2-0_r1i1p1f1_w5e5_ssp585_tas_global_daily_2091_2100.nc,CC0 1.0,true,false
ukesm1-0-ll,r1i1p1f2,ssp126,pr,2041,2050,d4d442b7-d651-4719-9ead-16e172dc37b1,7875e582-6930-4eb3-8488-615cec0c9793,ukesm1-0-ll_r1i1p1f2_w5e5_ssp126_pr_global_daily_2041_2050.nc,20210512,2141609230,2af14b0d844eb81510771af8c5f6786289384fee7d12805fa8aec983647215150ee07f0db75b73e5ca3f46d358c8197cbe0a2b9fc6017216c0628a2a9682fc3a,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/UKESM1-0-LL/ukesm1-0-ll_r1i1p1f2_w5e5_ssp126_pr_global_daily_2041_2050.nc,CC0 1.0,true,false
ukesm1-0-ll,r1i1p1f2,ssp126,pr,2091,2100,d4d442b7-d651-4719-9ead-16e172dc37b1,4ab0afc7-fc64-4c8c-86c9-6916631c70e3,ukesm1-0-ll_r1i1p1f2_w5e5_ssp126_pr_global_daily_2091_2100.nc,20210512,2153117972,620612f2a882f27fcffed1e36d9722b4c1d0091057bdbbacb22c6e7549cc1cf17700ffc6c5c9430f03812614342ad187371014b3d2c2d191a69659c77acac46a,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/UKESM1-0-LL/ukesm1-0-ll_r1i1p1f2_w5e5_ssp126_pr_global_daily_2091_2100.nc,CC0 1.0,true,false
ukesm1-0-ll,r1i1p1f2,ssp126,tas,2041,2050,a752c325-aad2-4965-afc9-a59ff7a0e04d,492cd043-e258-49f5-b29f-0e5a182cea92,ukesm1-0-ll_r1i1p1f2_w5e5_ssp126_tas_global_daily_2041_2050.nc,20210512,2060673070,22a55fd8e67b48db58003592393b7071921e46c7932d5b8837601d2b96085c174edd0f431703428d8c08901e76ccca1c506d37fd8b19c2cf2c7e39a290ae0cc8,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/UKESM1-0-LL/ukesm1-0-ll_r1i1p1f2_w5e5_ssp126_tas_global_daily_2041_2050.nc,CC0 1.0,true,false
ukesm1-0-ll,r1i1p1f2,ssp126,tas,2091,2100,a752c325-aad2-4965-afc9-a59ff7a0e04d,488de459-ea48-4e5b-878c-82770f847068,ukesm1-0-ll_r1i1p1f2_w5e5_ssp126_tas_global_daily_2091_2100.nc,20210512,2061118950,e81130a88ec612743417852e00c226c7174cfc3ab3e29e083912e24d753e491ca3189e55e88e55f77348ca39c9f64280fe9e2adcc72cb7d28d7e885e3b7dfd8c,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/UKESM1-0-LL/ukesm1-0-ll_r1i1p1f2_w5e5_ssp126_tas_global_daily_2091_2100.nc,CC0 1.0,true,false
ukesm1-0-ll,r1i1p1f2,ssp370,pr,2041,2050,92deba84-0382-45b8-b370-ef35ab564517,605731b0-cce2-4bd8-8f89-ae395c90c5f5,ukesm1-0-ll_r1i1p1f2_w5e5_ssp370_pr_global_daily_2041_2050.nc,20210512,2130116158,2933282641424a01b007ddbd967576061d3a9aa669a8788f5843c9b2cdfb0bff88697cd68d281e97ea91410b7e7714caa8753422259004b4302d88176a693714,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp370/UKESM1-0-LL/ukesm1-0-ll_r1i1p1f2_w5e5_ssp370_pr_global_daily_2041_2050.nc,CC0 1.0,true,false
ukesm1-0-ll,r1i1p1f2,ssp370,pr,2091,2100,92deba84-0382-45b8-b370-ef35ab564517,d7323651-0c52-4297-bcc2-70cb03d2f2f4,ukesm1-0-ll_r1i1p1f2_w5e5_ssp370_pr_global_daily_2091_2100.nc,20210512,2181785595,e016e5c3207488f23e9e0004ef8d8988e23ddeb7f2e7aab6e1d9144a5a65c69cb2d679379e28dc0025a5c159550a5c0555115dbed8249f6a4b38837a6cd056ee,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp370/UKESM1-0-LL/ukesm1-0-ll_r1i1p1f2_w5e5_ssp370_pr_global_daily_2091_2100.nc,CC0 1.0,true,false
ukesm1-0-ll,r1i1p1f2,ssp370,tas,2041,2050,fce39d22-a04f-4dc0-8d99-251a76613128,8614f197-e795-4ef6-8587-21b3831e413d,ukesm1-0-ll_r1i1p1f2_w5e5_ssp370_tas_global_daily_2041_2050.nc,20210512,2061169412,a9ab4a46899f522409a989771a0f985bbf8de111907050ef27d478d29f5804e47d990ec8d5896289fb12ee54be5704df1e4dccc79c7fa78a51e1c30b3cfb3eba,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp370/UKESM1-0-LL/ukesm1-0-ll_r1i1p1f2_w5e5_ssp370_tas_global_daily_2041_2050.nc,CC0 1.0,true,false
ukesm1-0-ll,r1i1p1f2,ssp370,tas,2091,2100,fce39d22-a04f-4dc0-8d99-251a76613128,2abfab8c-0fed-431f-8f23-2832e2596eae,ukesm1-0-ll_r1i1p1f2_w5e5_ssp370_tas_global_daily_2091_2100.nc,20210512,2059791050,a2244c8faed2eb68de7bdb2766238250db8077d198f89cda21a2788bb8adc8cb9d002f26713f881bc074e4906137ea1ca2bce71e676989777f4887d2162cca7e,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp370/UKESM1-0-LL/ukesm1-0-ll_r1i1p1f2_w5e5_ssp370_tas_global_daily_2091_2100.nc,CC0 1.0,true,false
ukesm1-0-ll,r1i1p1f2,ssp585,pr,2041,2050,58ad6c99-4a70-467a-bde2-6647ced7e45e,0043be37-5357-4a85-ac84-91c045de1b3b,ukesm1-0-ll_r1i1p1f2_w5e5_ssp585_pr_global_daily_2041_2050.nc,20210512,2140522470,795de1b3d6f688d61a1723f214e113724749c549146b705ff1c943b18109fca6b18ac535370cac1aa1c3563dc25020e422e33cd9d1e939538ebaafcee096f5a0,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/UKESM1-0-LL/ukesm1-0-ll_r1i1p1f2_w5e5_ssp585_pr_global_daily_2041_2050.nc,CC0 1.0,true,false
ukesm1-0-ll,r1i1p1f2,ssp585,pr,2091,2100,58ad6c99-4a70-467a-bde2-6647ced7e45e,c8c44093-ce67-41ae-972c-e444c42c2906,ukesm1-0-ll_r1i1p1f2_w5e5_ssp585_pr_global_daily_2091_2100.nc,20210512,2182178902,159af6a947913052f2dfc5fe275a1ffc6ffa7b2273e861a6289b1f022a2c4a6bf4c72dd87b8a2e59d2adc5d887ba3e184924707221c6e2947e97d3790ada043d,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/UKESM1-0-LL/ukesm1-0-ll_r1i1p1f2_w5e5_ssp585_pr_global_daily_2091_2100.nc,CC0 1.0,true,false
ukesm1-0-ll,r1i1p1f2,ssp585,tas,2041,2050,55a8610a-8fa3-4578-a510-c98732870e08,6810ef82-8a42-4d56-a6b4-dfbf35d0f067,ukesm1-0-ll_r1i1p1f2_w5e5_ssp585_tas_global_daily_2041_2050.nc,20210512,2061541881,d2d9a844b4deab64c9c9f95ed9e3d406078cb5e293eaf2801870266bc13b37f1aec9c07691007a7bfab469d7b628c67932eec0dfd0cf8ce3a4eafa1fb61fc063,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/UKESM1-0-LL/ukesm1-0-ll_r1i1p1f2_w5e5_ssp585_tas_global_daily_2041_2050.nc,CC0 1.0,true,false
ukesm1-0-ll,r1i1p1f2,ssp585,tas,2091,2100,55a8610a-8fa3-4578-a510-c98732870e08,0b733ca2-1ae4-4178-b414-9e8ad7d24343,ukesm1-0-ll_r1i1p1f2_w5e5_ssp585_tas_global_daily_2091_2100.nc,20210512,2059197692,0fd3c5c691f73a116a90c17cbc066726d8fbd49aa4b95b6ff22e5ce782d4092152160700c9611623470cd6d2e106372fbf4a998ca0c3761e49c75eb53937f067,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/UKESM1-0-LL/ukesm1-0-ll_r1i1p1f2_w5e5_ssp585_tas_global_daily_2091_2100.nc,CC0 1.0,true,false
