esm_id,member_id,scenario,variable,dataset_id,dataset_name,dataset_version,file_id,file_name,file_start_year,file_end_year,size_bytes,sha512,file_url,rights,public,restricted
gfdl-esm4,r1i1p1f1,ssp370,tas,5614ea49-3a01-4fad-85d2-baea38727038,gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily,20210512,5dbd2a99-b684-4b00-a7b0-6b236e883ce9,gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily_2041_2050.nc,2041,2050,2052839269,a87b7b93d1753b6e013e42a0d89937e5fe83580c1b016cac034055f474850f352a41a8913a3a07c891cc843ebed559d5b06cd00383bfb591a7df80f182320006,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp370/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily_2041_2050.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp370,tas,5614ea49-3a01-4fad-85d2-baea38727038,gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily,20210512,123e3e24-a04b-4f93-b644-40a2f41acdd3,gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily_2051_2060.nc,2051,2060,2052913461,08dfe1a53e860e132277fe6d81406acccb7a9e2765987b92af01b90772cc55fd247e76eb2b9f3ba3058800e4ed83c13a22745df0e5b2f7a33c95cbe9ba06797c,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp370/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily_2051_2060.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp370,tas,5614ea49-3a01-4fad-85d2-baea38727038,gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily,20210512,9f4e421d-8711-430e-b5b3-e789a2c594f6,gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily_2061_2070.nc,2061,2070,2051514949,42ebf654ae548e51641917810da3132c4e99ee8aeb94793fdecbadd219cf99c5326487101537406a3a162277329172300f73b5bb8fa82bb667fa364870bd55d7,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp370/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily_2061_2070.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp370,tas,5614ea49-3a01-4fad-85d2-baea38727038,gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily,20210512,5c9117a8-26d8-42f1-b8eb-cf66356cf491,gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily_2071_2080.nc,2071,2080,2052162721,dfa6a65a76cd30bfd7ab36c10a33edc9d33d86849ac9ef2543c9cc7a0c9231f4fcc134b712847be442347879393f93c42e6b5be5522e36fc4a9fc4f8118db194,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp370/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily_2071_2080.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp370,tas,5614ea49-3a01-4fad-85d2-baea38727038,gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily,20210512,d698834b-d2df-4986-8f18-5aed11109fcf,gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily_2081_2090.nc,2081,2090,2051240053,f3f64eab2a78db7eea4044a26878b3ac6031ce2df5163df8f2c0a8c99763907f1ac6aa0391b7a66c93cb2a4eadbfab19cdc1000c1e958f2dc670981c7ab681a4,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp370/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily_2081_2090.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp370,tas,5614ea49-3a01-4fad-85d2-baea38727038,gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily,20210512,a619efe3-c72a-4cf1-87aa-cfd1f99b8e9a,gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily_2091_2100.nc,2091,2100,2050541351,1577cdab5506f6ac7e37b63f41d98f4176fabc6a9139aa5e1da160abeaee64620700c28628294ac14a150a500eb88e808c12b2e3a33164fc7f15fed7ce846ee1,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp370/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp370_tas_global_daily_2091_2100.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,pr,4beceb4b-4626-4026-96d1-6d3544981eb4,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily,20210512,69a8d92d-534c-47e2-813e-7b5295777c71,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2015_2020.nc,2015,2020,1241960613,af835e115071c80529d623565882cfaec51a112ea0939f4d0d186cb1ba5b7ec0429ef7051234864825252faac539211057c0b8f496841dd0426b20e2010dceab,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2015_2020.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,pr,4beceb4b-4626-4026-96d1-6d3544981eb4,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily,20210512,630fc398-f903-4723-8e6f-b8978438a0a9,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2021_2030.nc,2021,2030,2074487258,0dfcd6edf1d5b07c22cc921e08667e70d083e1108b18d52b49d21a08777a2ccf816d6ffcb17923181fe05b806360c36a907d3d6e93a18a83fec7f6a26b45805d,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2021_2030.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,pr,4beceb4b-4626-4026-96d1-6d3544981eb4,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily,20210512,46f72d4c-b832-4992-b16b-61fba6be0a70,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2031_2040.nc,2031,2040,2072937141,efccf4125b8d8f4d2dc87b0c1a1d0f25441d3ee668e0c1cb5e58eb45150678e17ef43247e70142e274eb21b947192e53567aa1fcbc5c6b02f399c89ebbbecd24,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2031_2040.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,pr,4beceb4b-4626-4026-96d1-6d3544981eb4,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily,20210512,a1a4f988-d018-452e-b5fa-6e33cedcf175,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2041_2050.nc,2041,2050,2074270346,f94f573a7fb430c6eabbe9139b1fe59e03800503268ac6ca082094e8828e25cf06f66e4c71a3333b58a29f138f180cc0a817f92bf680aa770602ead0d3676ca1,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2041_2050.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,pr,4beceb4b-4626-4026-96d1-6d3544981eb4,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily,20210512,1781819c-2979-4db1-aeea-6d7ab289e2eb,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2051_2060.nc,2051,2060,2074975513,2511673ca5b2a97fc9b4738dd38c13f171ebf071bd1a5872564caaf7728a0f5f860453a81d391e722bfccee639d8dcf99ec9218bd2a28541f05e7cc79adb252d,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2051_2060.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,pr,4beceb4b-4626-4026-96d1-6d3544981eb4,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily,20210512,43989cbc-a328-4727-ac78-3222d0fb16ab,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2061_2070.nc,2061,2070,2079964851,8277de4f6696c690fe2393341cb2a9fc612378e5d76209549bd792e517abb19630e9f8a03b1a5697913faf6d8dbdeba2da76cdd5b832f5df1ff01d0aff6fcbaa,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2061_2070.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,pr,4beceb4b-4626-4026-96d1-6d3544981eb4,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily,20210512,69cd5d06-b3bf-49f3-bf03-15dbdf64cf33,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2071_2080.nc,2071,2080,2085035018,75c73a9cfa65a4016da5f9b1a9fa07ef998e4243b1f1e4678b61fe4abe27cd4c008e231f2ceba3f007ae343d66d070cfcf52ff8ad78843ccfc6ff1748f042e77,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2071_2080.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,pr,4beceb4b-4626-4026-96d1-6d3544981eb4,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily,20210512,f6537d6a-25c4-4fa1-96c9-d230ba2b040d,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2081_2090.nc,2081,2090,2087614688,2f0b4f9dabb04e71a8c6a0853cebbdd98af8d6ca76f40ef91d703991623de7ac212e9cb173a75e8602a03f3c93c7e866dc3df3bac6b99d99fc10081a55e00aae,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2081_2090.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,pr,4beceb4b-4626-4026-96d1-6d3544981eb4,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily,20210512,aa74a098-049a-41aa-a45a-b38457c29e1d,gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2091_2100.nc,2091,2100,2092845455,226ca1d9988113892cdca641d4d4d34d357894ace49cebd3b1e622b447c0c71361816f930a9f44b3dc5814a710abd706c4dc6ce57bab3b45b4f827fb7105dad1,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_global_daily_2091_2100.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,tas,9bb93283-4b22-4c18-825e-c12f30b8f114,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily,20210512,2296d0df-5b87-47d4-9fa7-91ce1b01b0e2,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2015_2020.nc,2015,2020,1234725814,d5fb97ab576b7411551c5826117ae0ded7133598bbea2ea89f29be22845f7a53b0bc2fdfb3beddabaf617810c43aab2f4a64874bb6caea397e0d9edbf26a2159,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2015_2020.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,tas,9bb93283-4b22-4c18-825e-c12f30b8f114,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily,20210512,862631e6-8454-440a-b191-24f04d7f030f,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2021_2030.nc,2021,2030,2053123738,2f8404517a54dab79a8de79063a94e5ee9d75254003a514f033f62d5099c67186b48e6ff7879a9ec3b1a6449d879a626b54fe995a72f244ade1da772448b9179,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2021_2030.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,tas,9bb93283-4b22-4c18-825e-c12f30b8f114,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily,20210512,71060e57-46e0-4c15-847b-e202ab234940,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2031_2040.nc,2031,2040,2052575026,fd1f0f4ad834e58e6b8c79e87866a48f3d5433a60236b6dc5d458d1043760d4a455e49097e32519136ed1e97c2c19f542d74299c6f0ee43d253f8b5006e6c820,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2031_2040.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,tas,9bb93283-4b22-4c18-825e-c12f30b8f114,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily,20210512,5fbc43f5-2529-4a07-a245-cc63486067e4,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2041_2050.nc,2041,2050,2052533302,2decc93540e031939b45919de1a0bc5b5b8651f01d4bee562dd6cb71606c60801b4663be7fe078972b4b7c6629fb68176b7437e8810412ce4dd9abf98d44a0fc,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2041_2050.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,tas,9bb93283-4b22-4c18-825e-c12f30b8f114,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily,20210512,796492ea-62cf-4b93-8a0e-14ca66c35000,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2051_2060.nc,2051,2060,2052542298,8264452f919cdf0f399d9b7f429a578a9532d340ebb3c75992fe3ee808ec0b334e61940eec66a40f06885fca1a4705ba184f0388892bdeb9237590cca7b7b594,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2051_2060.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,tas,9bb93283-4b22-4c18-825e-c12f30b8f114,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily,20210512,18e6dda8-48f7-492a-a6bf-1521b64861e9,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2061_2070.nc,2061,2070,2051098782,891324119e33762efb46453acbc63efecc9eca2e5b5e939a4ea46d2ed7635af2ed025d667da6158f1d69a025ba83358bbbfe6cf10fc3c4694506541db2e3fa1e,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2061_2070.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,tas,9bb93283-4b22-4c18-825e-c12f30b8f114,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily,20210512,b5bb5bf4-eee2-4198-baf1-42846b3e1c1f,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2071_2080.nc,2071,2080,2051894949,09b090b57515c64a78630d1fd01bdca38f2b37a7387498bddcf7919059a90c36859516dabd2a11d879cd789d9320d4e46d39994d20b951569b314755be02b394,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2071_2080.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,tas,9bb93283-4b22-4c18-825e-c12f30b8f114,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily,20210512,08b101fe-1d45-45c3-ae5e-260dcd3b5804,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2081_2090.nc,2081,2090,2050389998,90292c661ebaf2d88a41cbd7e87dace641ff4fd6534742e3f83cc224e12a2851c400ac4d8821593f9e4b2469bb270c05e2e0197be8b9f1af033734389990579c,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2081_2090.nc,CC0 1.0,true,false
gfdl-esm4,r1i1p1f1,ssp585,tas,9bb93283-4b22-4c18-825e-c12f30b8f114,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily,20210512,2409bbb8-451f-4377-b92c-1a55f0941ad4,gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2091_2100.nc,2091,2100,2049984623,ca2a771bb63ab5a409833a860ca4d46aff8a461dc115474a280b50857e52ac78018e676e982367fbf09fa2091dbac7795462d91c9ff76f702114fa4a0bc14d54,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp585/GFDL-ESM4/gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_global_daily_2091_2100.nc,CC0 1.0,true,false
ipsl-cm6a-lr,r1i1p1f1,ssp126,pr,a4fa787d-6bf4-4311-b9a9-00ee50263b00,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily,20210512,f8551b4b-e16e-4496-a52d-7ed99e96dc81,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2015_2020.nc,2015,2020,1272373637,47e07c5add1413fd598953c500cd1a4b8f76e23c13c8ea7790f468dd7b9a335fc3f980c7d502ac0c977a5739c3eca8f971f30dae66231b5f6d7de4d88b2f43a3,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/IPSL-CM6A-LR/ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2015_2020.nc,CC0 1.0,true,false
ipsl-cm6a-lr,r1i1p1f1,ssp126,pr,a4fa787d-6bf4-4311-b9a9-00ee50263b00,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily,20210512,0ed25d69-dfe3-44f5-8deb-66129756c000,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2021_2030.nc,2021,2030,2123058485,53ddc58501598c97d35eaafa18cf4d83ddd222a295f2812775535735735a1fd8c26e44e85c254d48302b861979512059de7371e7682c327588f029844b941554,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/IPSL-CM6A-LR/ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2021_2030.nc,CC0 1.0,true,false
ipsl-cm6a-lr,r1i1p1f1,ssp126,pr,a4fa787d-6bf4-4311-b9a9-00ee50263b00,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily,20210512,451b4f4f-c15d-4ef3-9438-f89284f8ff7f,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2031_2040.nc,2031,2040,2112693642,562e1032768d32622071622e5d362bc75c5c5c8fa482293d85a687f72aa54747dac44c8577486b98626dbbdc8db5c7207f264c07683c30ead9596a15a2054e7c,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/IPSL-CM6A-LR/ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2031_2040.nc,CC0 1.0,true,false
ipsl-cm6a-lr,r1i1p1f1,ssp126,pr,a4fa787d-6bf4-4311-b9a9-00ee50263b00,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily,20210512,9bb2cd42-3be9-4ad4-b9ed-16da84e7f96d,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2041_2050.nc,2041,2050,2125996449,98c8608550a15d61cc60b27adafeffb3b59e1f5b7e7684b50faa1cde11273d91e266b42f80506e5b222f05d4fd349b0ebb63184157d28c97759395b403efb9b8,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/IPSL-CM6A-LR/ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2041_2050.nc,CC0 1.0,true,false
ipsl-cm6a-lr,r1i1p1f1,ssp126,pr,a4fa787d-6bf4-4311-b9a9-00ee50263b00,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily,20210512,38e91034-7825-41a3-8d38-6ccdc936f5d7,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2051_2060.nc,2051,2060,2132789311,39951e7643ef73943f90a498316db50dcc0c3e4cbacf9fc7763f7d36c977a21d317a849c04b5868232609b6f4b794f8e9829244bea37f2cd1ae4d0884af1c26a,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/IPSL-CM6A-LR/ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2051_2060.nc,CC0 1.0,true,false
ipsl-cm6a-lr,r1i1p1f1,ssp126,pr,a4fa787d-6bf4-4311-b9a9-00ee50263b00,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily,20210512,f373edbc-38d8-46ac-8652-89b134036c93,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2061_2070.nc,2061,2070,2123889090,e2e3b0f9b468e183eb4d2096edfb3e70c065a5458b503ed2f3b728c1d49eaf4cf6c3bdc2606d6d2490efb502bd2886784e0b15e4edc11d72a3792c33200f036e,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/IPSL-CM6A-LR/ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2061_2070.nc,CC0 1.0,true,false
ipsl-cm6a-lr,r1i1p1f1,ssp126,pr,a4fa787d-6bf4-4311-b9a9-00ee50263b00,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily,20210512,fa6794bd-cefc-4e67-9349-a28d6e92de85,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2071_2080.nc,2071,2080,2138334525,231674afc3f446ca5ff16549df6dcc34e0512ea38e62dda7f25af0d5cc4575efdab647b14f0d9d73bfe5511a91d9e3ecd8239bc836103f60b36303fb0e0cc435,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/IPSL-CM6A-LR/ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2071_2080.nc,CC0 1.0,true,false
ipsl-cm6a-lr,r1i1p1f1,ssp126,pr,a4fa787d-6bf4-4311-b9a9-00ee50263b00,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily,20210512,0d2edc53-9a09-45da-b0b7-f3e7d8d21086,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2081_2090.nc,2081,2090,2127445075,4f2bb5afe237bb3d29a3f0f5ac6acbc01cafe6f84771b1dd34c5891b859bfee2a5efc34ec8f88a0be53d0e174c2eeed0c84e449ca28798fc93de140af8b44202,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/IPSL-CM6A-LR/ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2081_2090.nc,CC0 1.0,true,false
ipsl-cm6a-lr,r1i1p1f1,ssp126,pr,a4fa787d-6bf4-4311-b9a9-00ee50263b00,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily,20210512,6e8aa9ce-ac1e-4b9a-8cca-360801206e79,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2091_2100.nc,2091,2100,2127586729,a61da0cb137ce1fd98be6949dc07981bd68b04e04133a63180ed70bfe2bab96cf6080635083be19a1d3727e0e14603fe79d59824ee053b940a0592f7c242a2c2,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/IPSL-CM6A-LR/ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_pr_global_daily_2091_2100.nc,CC0 1.0,true,false
ipsl-cm6a-lr,r1i1p1f1,ssp126,tas,70c21728-d3af-4720-81db-3c2da1a08f68,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_tas_global_daily,20210512,5a1d4a05-719d-4953-8c7c-edc1a3fdcc28,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_tas_global_daily_2015_2020.nc,2015,2020,1240346905,232cebd0f30260f0bc2f504b1a8ee56e6a5d68524b61f4d80c89abb3f707a48d957dec3132182e4a57708743617f777845cb721a07e82d32942a9cf8d6129e83,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/IPSL-CM6A-LR/ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_tas_global_daily_2015_2020.nc,CC0 1.0,true,false
ipsl-cm6a-lr,r1i1p1f1,ssp126,tas,70c21728-d3af-4720-81db-3c2da1a08f68,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_tas_global_daily,20210512,1d6ad9d8-fee1-47da-9ecc-6fe4dd107037,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_tas_global_daily_2021_2030.nc,2021,2030,2063098986,a41997d74c99330791409e82098105ea076677378acc6bf0af51ffbf59a07bc8595c34a17e62d29eec054dbfd61440a3c009cfc32b9febe52060be8d7d1695cf,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/IPSL-CM6A-LR/ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_tas_global_daily_2021_2030.nc,CC0 1.0,true,false
ipsl-cm6a-lr,r1i1p1f1,ssp126,tas,70c21728-d3af-4720-81db-3c2da1a08f68,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_tas_global_daily,20210512,4efbee82-67a5-4db0-9456-a294a54fe6f7,ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_tas_global_daily_2031_2040.nc,2031,2040,2063423026,8fd15971fdd845fc89f44e6ffb1e313d6aaee22bd2207d4e905748f01aa920211b6a455892e9829043405ce4dd7ecdcffae0ade72145932f34cf94a30b968b46,https://files.isimip.org/ISIMIP3b/InputData/climate/atmosphere/bias-adjusted/global/daily/ssp126/IPSL-CM6A-LR/ipsl-cm6a-lr_r1i1p1f1_w5e5_ssp126_tas_global_daily_2031_2040.nc,CC0 1.0,true,false
