scenario,dr_label,prtp,eta,trial,scc_2020usd_per_tco2,baseline_scc,delta_scc
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,31,123.4782061718614,94.033952100741,29.444254071120397
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,32,164.35486189021833,149.0406737359193,15.314188154299018
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,33,142.83745922386777,123.93408348908504,18.903375734782728
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,34,162.02921545434336,108.27751414804924,53.75170130629412
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,35,310.1245323573522,231.60961224031527,78.51492011703695
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,36,80.26240714412093,67.38378950623999,12.878617637880936
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,37,220.77914045823383,187.60809830209791,33.17104215613591
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,38,384.0535350347545,337.76899085862726,46.28454417612721
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,39,134.19328744683966,121.2748082338039,12.918479213035766
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,40,293.24875655432555,177.1221073727905,116.12664918153504
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,41,418.3646271525119,299.75738526706925,118.60724188544265
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,42,259.0813122935846,211.35922710108005,47.72208519250452
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,43,141.93055502369822,114.42077826628628,27.50977675741194
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,44,872.5597212047849,757.0693022984474,115.49041890633748
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,45,188.1026392436233,153.4650879985558,34.6375512450675
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,46,77.90571934588554,60.50260616833334,17.403113177552207
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,47,179.6128015744228,135.81883747194334,43.793964102479464
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,48,126.81265206569452,105.92487135936922,20.8877807063253
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,49,128.0667930886845,104.64295030333402,23.423842785350487
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,50,171.09711627115144,137.17791766163182,33.91919860951961
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,51,199.79182385738673,149.85040391503932,49.94141994234741
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,52,376.6542459167759,228.0167671275244,148.6374787892515
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,53,148.8642754822957,115.79191908893192,33.07235639336379
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,54,33.351378137760705,27.942042058555213,5.409336079205492
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,55,681.1183270784303,352.9862752842029,328.1320517942274
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,56,424.4741041509944,336.4810009551674,87.99310319582696
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,57,129.51448430265594,114.66750102636334,14.846983276292605
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,58,131.8533623522299,94.32018805183188,37.53317430039803
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,59,436.47583309785074,370.6258613362424,65.84997176160834
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,60,552.163893894932,429.3310071965377,122.8328866983943
